Date,Open,High,Low,Close,Volume
2019-05-14,6949.45,7424.78,6812.1,7128.11,27179.59
2019-05-15,7128.11,7387.02,7001.86,7316.63,18232.09
2019-05-16,7316.63,7459.07,6879.96,7053.61,19370.15
2019-05-17,7053.61,7098.99,6124.52,6606.37,27314.9
2019-05-18,6606.37,6735.18,6494.15,6545.19,7954.22
2019-05-19,6545.19,7426.82,6537.56,7346.98,15245.65
2019-05-20,7346.98,7347.5,6819.97,7171.79,16299.74
2019-05-21,7171.79,7267.76,7036.27,7133.25,10869.67
2019-05-22,7133.25,7207.11,6743.48,6851.44,12065.81
2019-05-23,6851.44,7140.63,6732.01,7050.91,12203.05
2019-05-24,7050.91,7293.33,6983.46,7144.11,12121.25
2019-05-25,7144.11,7275.78,7106.57,7217.87,4963.19
2019-05-26,7217.87,7849.31,7075.23,7798.85,13875.42
2019-05-27,7798.85,7974.47,7753.95,7848.66,14183.1
2019-05-28,7848.66,7885.52,7662.63,7820.12,10684.49
2019-05-29,7820.12,7870.88,7585.64,7792.21,10834.02
2019-05-30,7792.21,8142.45,7241.37,7455.42,20864.96
2019-05-31,7455.42,7703.22,7296.27,7683.29,11294.23
2019-06-01,7683.29,7731.91,7585.1,7690.08,4886.8
2019-06-02,7690.08,7926.28,7681.89,7848.85,5889.66
2019-06-03,7848.85,7851.93,7215.52,7246.61,12851.19
2019-06-04,7246.61,7246.61,6630.33,6829.46,22510.66
2019-06-05,6829.46,7064.19,6754.13,6951.61,10844.97
2019-06-06,6951.61,7018.45,6635.29,6938.79,9212.19
2019-06-07,6938.79,7192.57,6896.77,7085.58,10458.09
2019-06-08,7085.58,7132.37,6916.58,7032.32,4744.45
2019-06-09,7032.32,7064.71,6705.81,6797.28,5758.76
2019-06-10,6797.28,7148.55,6690.93,7100.12,10482.83
2019-06-11,7100.12,7129.85,6833.2,7004.44,8739.14
2019-06-12,7004.44,7314.44,6932.31,7249.48,10668.18
2019-06-13,7249.48,7400.74,7161.35,7313.92,7986.47
2019-06-14,7313.92,7795.53,7271.24,7767.89,10582.75
2019-06-15,7767.89,7925.05,7699.57,7895.69,7109.44
2019-06-16,7895.69,8320.13,7843.66,8007.59,15403.76
2019-06-17,8007.59,8442.87,8003.23,8322.64,13148.65
2019-06-18,8322.64,8339.13,7968.57,8112.05,12282.94
2019-06-19,8112.05,8296.41,8071.25,8267.37,7622.25
2019-06-20,8267.37,8512.56,8173.37,8449.68,10849.93
2019-06-21,8449.68,8987.95,8446.13,8977.72,15260.53
2019-06-22,8977.72,9868.19,8852.42,9368.41,25727.21
2019-06-23,9368.41,9890.47,9207.63,9503.87,12126.34
2019-06-24,9503.87,9744.67,9266.64,9680.22,12627.36
2019-06-25,9680.22,10363.75,9663.59,10340.5,23791.23
2019-06-26,10340.5,12108.51,10262.3,11240.34,45301.85
2019-06-27,11240.34,11516.35,9050.82,9800.34,43638.1
2019-06-28,9800.34,10932.95,9458.87,10879.18,24298.89
2019-06-29,10879.18,10879.18,9980.56,10448.38,14070.03
2019-06-30,10448.38,10719.68,9408.2,9484.49,15496.14
2019-07-01,9484.49,9874.7,8821.4,9368.7,23312.14
2019-07-02,9368.7,9702,8569.02,9599.02,27908.97
2019-07-03,9599.02,10648.59,9596.49,10614.64,24460.84
2019-07-04,10614.64,10676.43,9849.77,9915.19,17737.89
2019-07-05,9915.19,10204.78,9600.21,9796.63,16061.94
2019-07-06,9796.63,10426.16,9796.63,10018.94,10147.66
2019-07-07,10018.94,10338.62,9898.61,10232.78,7605.81
2019-07-08,10232.78,11055.77,10111.83,10982.46,14599.04
2019-07-09,10982.46,11452.96,10778.74,11225.85,18856.36
2019-07-10,11225.85,11725.85,10287.04,10770.14,26871.66
2019-07-11,10770.14,10770.14,9807.56,10094.38,21031.05
2019-07-12,10094.38,10595.38,9858.67,10485.88,10582.03
2019-07-13,10485.88,10512.56,9622.83,10114,10832.2
2019-07-14,10114,10171.86,9019.01,9073.39,12124.16
2019-07-15,9073.39,9841.49,8799.5,9647.25,17367.15
2019-07-16,9647.25,9806.93,8370.64,8406.07,21991.93
2019-07-17,8406.07,8906.76,8105.34,8645.89,20963.15
2019-07-18,8645.89,9592.88,8291.24,9452.52,20254.99
2019-07-19,9452.52,9565.32,9050.21,9396.6,12524.35
2019-07-20,9396.6,9890.63,9265.53,9603.93,9013.65
2019-07-21,9603.93,9663.48,9221.13,9452.75,6697.29
2019-07-22,9452.75,9534.59,9001.86,9227.42,10226.68
2019-07-23,9227.42,9230.95,8820.5,8845.43,11434.24
2019-07-24,8845.43,8916.36,8567.76,8780.86,11662.39
2019-07-25,8780.86,9146.75,8757.08,8876.91,8518.85
2019-07-26,8876.91,8894.03,8684.01,8852.79,7291.4
2019-07-27,8852.79,9161.59,8403.78,8524.44,10091.5
2019-07-28,8524.44,8641.27,8237.2,8577.69,4954.19
2019-07-29,8577.69,8734.36,8435.93,8528.81,8779.46
2019-07-30,8528.81,8728.34,8424.45,8593.74,7488.61
2019-07-31,8593.74,9107.56,8582.22,9102.95,10694.45
2019-08-01,9102.95,9432.99,8945.47,9379.58,9870.26
2019-08-02,9379.58,9598.37,9317.78,9473.02,9397.06
2019-08-03,9473.02,9806.62,9456.16,9726.86,5768.98
2019-08-04,9726.86,9952.28,9486.65,9873.96,6344.14
2019-08-05,9873.96,10649.7,9872.35,10484.96,14467.45
2019-08-06,10484.96,10987.23,10009.05,10227.79,16155.37
2019-08-07,10227.79,10801.63,10148.43,10671.02,14640.04
2019-08-08,10671.02,10769,10272.99,10722.35,9254.37
2019-08-09,10722.35,10758.15,10417.86,10580.28,8245.31
2019-08-10,10580.28,10674.62,10035.97,10083.36,8232.17
2019-08-11,10083.36,10330.19,9926.58,10314.62,5456.25
2019-08-12,10314.62,10314.62,10072.81,10159.05,4948.76
2019-08-13,10159.05,10208.4,9621.09,9727.99,9597.14
2019-08-14,9727.99,9730.34,8911.54,8999.95,14128.06
2019-08-15,8999.95,9414.87,8525.15,9283.93,20347.72
2019-08-16,9283.93,9507.14,8796.81,9342.41,13107.1
2019-08-17,9342.41,9445.47,9038.57,9212.95,4725.72
2019-08-18,9212.95,9474.78,9099.27,9315.79,3945.17
2019-08-19,9315.79,9861.58,9272.17,9853.82,8241.34
2019-08-20,9853.82,9881.69,9546.26,9701.16,6884.25
2019-08-21,9701.16,9735.74,8899.46,9141.31,12759.96
2019-08-22,9141.31,9239.22,8823.79,9129.1,8181.97
2019-08-23,9129.1,9414.93,9067.63,9334.78,7089.55
2019-08-24,9334.78,9353.49,8900.85,9096.25,5779.67
2019-08-25,9096.25,9265,8915.37,9107.51,5092.96
2019-08-26,9107.51,9533.03,9106.37,9337.75,8909.24
2019-08-27,9337.75,9349.21,9048.03,9176.99,6162.41
2019-08-28,9176.99,9277.42,8661.56,8786.09,10967.62
2019-08-29,8786.09,8786.09,8431.16,8580.38,10962.96
2019-08-30,8580.38,8828.52,8477.68,8729.08,7293.57
2019-08-31,8729.08,8814.96,8623.67,8755.99,3054.48
2019-09-01,8755.99,8959.4,8701.62,8891.83,3683.81
2019-09-02,8891.83,9533.48,8887.42,9476.1,11845.01
2019-09-03,9476.1,9816.24,9393.96,9685.99,13085.23
2019-09-04,9685.99,9806.64,9431.58,9588.73,10127.77
2019-09-05,9588.73,9649.19,9484.35,9590.73,5884.34
2019-09-06,9590.73,9913.15,9274.91,9342.45,13211.23
2019-09-07,9342.45,9564.78,9338.12,9493.34,3914.37
2019-09-08,9493.34,9587.77,9310.48,9455.11,4246.4
2019-09-09,9455.11,9534.05,9141.77,9347.93,7921.79
2019-09-10,9347.93,9412.09,9019.5,9149.93,7250.08
2019-09-11,9149.93,9251.3,8970.88,9234.13,7078.63
2019-09-12,9234.13,9458.24,9132.89,9432.07,7618.56
2019-09-13,9432.07,9448.62,9194.08,9344.73,5968.55
2019-09-14,9344.73,9410.06,9243.33,9347.79,3202.02
2019-09-15,9347.79,9368.19,9273.56,9311.92,2435.88
2019-09-16,9311.92,9400.42,9169.54,9334.1,6985.7
2019-09-17,9334.1,9335.14,9207.71,9212.39,5582.91
2019-09-18,9212.39,9270.07,9152.53,9221.17,5423.92
2019-09-19,9221.17,9361.7,8759.78,9306.33,12046.99
2019-09-20,9306.33,9333.39,9164.57,9235.25,5040.74
2019-09-21,9235.25,9239.34,9021.15,9068.45,3501.55
2019-09-22,9068.45,9152.57,8961.46,9119.11,3066.06
2019-09-23,9119.11,9132.4,8771.24,8823.66,7947.17
2019-09-24,8823.66,8914.68,7399.77,7774.08,28870.55
2019-09-25,7774.08,7970.66,7492.05,7717.43,16254.89
2019-09-26,7717.43,7767.75,7082.99,7384.33,17557.33
2019-09-27,7384.33,7581.08,7197.98,7499.26,11155.08
2019-09-28,7499.26,7623.07,7360.04,7523.01,5315.08
2019-09-29,7523.01,7541.02,7247.17,7375.95,5405.71
2019-09-30,7375.95,7667.89,7075.59,7626.03,13706.32
2019-10-01,7626.03,7818.28,7535.8,7625.56,9829.96
2019-10-02,7625.56,7663.27,7489.77,7655.25,6860.24
2019-10-03,7655.25,7685.93,7379.22,7516.79,6589.6
2019-10-04,7516.79,7522.69,7329.16,7445.46,6240.13
2019-10-05,7445.46,7467.44,7327.43,7426.5,4229.9
2019-10-06,7426.5,7447.36,7120.58,7171.7,6504.38
2019-10-07,7171.7,7569.44,7089.99,7485.79,10765.45
2019-10-08,7485.79,7595.87,7412.56,7478.67,5835.83
2019-10-09,7478.67,7909.79,7412.19,7823.79,10281.8
2019-10-10,7823.79,7868.16,7682.15,7805.74,7071.62
2019-10-11,7805.74,7992.46,7465.69,7501.72,9409.2
2019-10-12,7501.72,7627.36,7493.97,7535.27,2740.62
2019-10-13,7535.27,7678.31,7411.76,7525.03,4151.4
2019-10-14,7525.03,7613.45,7471.6,7578.27,5129.77
2019-10-15,7578.27,7633.7,7361.45,7400.22,7146.91
2019-10-16,7400.22,7418.78,7168.01,7227.05,7910.05
2019-10-17,7227.05,7318.09,7179.24,7267.62,7361.13
2019-10-18,7267.62,7303.32,7048.84,7130.19,7829.46
2019-10-19,7130.19,7240.29,7068.57,7133.1,4302.71
2019-10-20,7133.1,7464.09,7076.07,7382.26,4976.49
2019-10-21,7382.26,7486.63,7321.54,7375.3,6108.18
2019-10-22,7375.3,7457.64,7205.85,7224.63,6829.2
2019-10-23,7224.63,7244.84,6613.02,6723.94,15240.42
2019-10-24,6723.94,6773.08,6623.07,6703.88,6530.62
2019-10-25,6703.88,7913.52,6677.62,7813.79,18647.33
2019-10-26,7813.79,9332.6,7802.49,8338.81,26702.34
2019-10-27,8338.81,8823.45,8203.56,8604.04,11811.22
2019-10-28,8604.04,8928.05,8289.89,8309.69,11452.37
2019-10-29,8309.69,8597.96,8196.56,8489.36,9176.12
2019-10-30,8489.36,8491.94,8110.36,8226.55,9810.33
2019-10-31,8226.55,8446.22,8038.07,8212.98,7995.38
2019-11-01,8212.98,8335.91,8126.75,8289.92,6156.45
2019-11-02,8289.92,8406.25,8255.76,8336.8,3379.08
2019-11-03,8336.8,8400.9,8144.66,8253.45,3924.53
2019-11-04,8253.45,8588.82,8183.79,8462.67,7254.16
2019-11-05,8462.67,8523.44,8258.38,8410.3,6923.96
2019-11-06,8410.3,8521.96,8376.34,8443.91,5454.99
2019-11-07,8443.91,8466.16,8216.69,8331.84,6056.52
2019-11-08,8331.84,8366.07,7878.22,7964.65,10968.3
2019-11-09,7964.65,8060.6,7907,8002.4,2884.12
2019-11-10,8002.4,8264.71,7954.27,8205.05,4039.74
2019-11-11,8205.05,8237.18,7815.67,7910.49,7514.16
2019-11-12,7910.49,8055.94,7800.93,7999.63,6701.52
2019-11-13,7999.63,8024.49,7915.3,7968.64,4543.62
2019-11-14,7968.64,7985.09,7793.84,7838.4,5913.2
2019-11-15,7838.4,7960.31,7617.59,7668.47,8906.75
2019-11-16,7668.47,7729.79,7643.71,7688.23,2259.12
2019-11-17,7688.23,7804.74,7606.32,7700.45,3407.23
2019-11-18,7700.45,7702.34,7279.54,7395.74,8364.27
2019-11-19,7395.74,7415.31,7238.13,7340.74,6975.74
2019-11-20,7340.74,7442.56,7272.93,7302.01,5816.15
2019-11-21,7302.01,7330.67,6725.69,6895.05,12152.52
2019-11-22,6895.05,6986.68,6161.73,6628.65,23423.26
2019-11-23,6628.65,6690.85,6469.85,6660.88,4770.57
2019-11-24,6660.88,6674.2,6245.15,6280.9,6416.08
2019-11-25,6280.9,6717.19,5947.16,6484.15,19008.12
2019-11-26,6484.15,6672.64,6389.7,6514.81,8979.56
2019-11-27,6514.81,6979.33,6248.1,6847.17,15398.92
2019-11-28,6847.17,6963.59,6718.03,6760.69,8649
2019-11-29,6760.69,7141.12,6749.75,7043.64,9299.23
2019-11-30,7043.64,7101.27,6789.87,6871.77,4638.79
2019-12-01,6871.77,6872.08,6590.44,6731.64,6270.06
2019-12-02,6731.64,6750.5,6511.43,6606.05,7824.33
2019-12-03,6606.05,6690.12,6545.5,6593.97,6164.35
2019-12-04,6593.97,6964.25,6419.3,6498.85,13189.65
2019-12-05,6498.85,6751.94,6469.73,6664.6,7769.43
2019-12-06,6664.6,6865.73,6596.07,6830.47,7675.7
2019-12-07,6830.47,6886.33,6774.67,6784.07,3115.47
2019-12-08,6784.07,6852.66,6692.83,6806.45,3070.69
2019-12-09,6806.45,6914,6595.15,6639.08,9213.19
2019-12-10,6639.08,6680.14,6470.36,6518.81,7520.65
2019-12-11,6518.81,6568.12,6449.55,6476.11,6268
2019-12-12,6476.11,6546.87,6368.49,6432.11,7546.61
2019-12-13,6432.11,6559.04,6432.11,6525.69,5948.98
2019-12-14,6525.69,6539.29,6318.09,6359.87,4178.42
2019-12-15,6359.87,6465.7,6314.26,6395.68,3968.98
2019-12-16,6395.68,6405.66,6142,6186.54,8995.86
2019-12-17,6186.54,6226.7,5894.98,5936.94,11893.44
2019-12-18,5936.94,6704.15,5807.32,6558.78,17995.68
2019-12-19,6558.78,6633.62,6333.29,6434.25,8732.91
2019-12-20,6434.25,6524.07,6375.01,6500.95,6533.21
2019-12-21,6500.95,6503.04,6439.52,6457.04,2257.47
2019-12-22,6457.04,6791.27,6443.68,6788.76,6192.65
2019-12-23,6788.76,6932.31,6563.09,6604.63,11726
2019-12-24,6604.63,6716.02,6491.6,6554.79,7027.41
2019-12-25,6554.79,6563.91,6426,6488.91,7003.51
2019-12-26,6488.91,6694.79,6452.08,6491.64,5307.29
2019-12-27,6491.64,6523.22,6356.73,6490.83,7090.98
2019-12-28,6490.83,6574.91,6483.53,6541,3810.81
2019-12-29,6541,6734.53,6521.03,6608.67,4292.97
2019-12-30,6608.67,6608.67,6439.75,6460.07,7354.95
2019-12-31,6460.07,6508.48,6354.59,6404.43,6849.75
2020-01-01,6404.43,6467.66,6391.67,6408.16,3948.25
2020-01-02,6408.16,6412.11,6210.93,6223.81,7302.99
2020-01-03,6223.81,6629.82,6149.33,6571.56,14031.78
2020-01-04,6571.56,6622.95,6525.39,6590.59,4982.24
2020-01-05,6590.59,6709.94,6558.06,6589.35,6420.48
2020-01-06,6589.35,6964.72,6582.47,6938.97,13761
2020-01-07,6938.97,7366.77,6936.34,7316.62,22542.5
2020-01-08,7316.62,7619.18,7081.47,7244.82,27236.12
2020-01-09,7244.82,7247.3,6982.65,7040.47,13003.83
2020-01-10,7040.47,7362.55,6930.75,7362.52,16000.19
2020-01-11,7362.52,7435.52,7201.78,7215.3,8176.33
2020-01-12,7215.3,7350.54,7165.59,7349.49,4919.08
2020-01-13,7349.49,7362.37,7237.46,7288.41,8489.06
